,control__wt_glc__1,control__wt_glc__2,fur__wt_dpd__1,fur__wt_dpd__2,fur__wt_fe__1,fur__wt_fe__2,fur__delfur_dpd__1,fur__delfur_dpd__2,fur__delfur_fe2__1,fur__delfur_fe2__2,acid__wt_ph5__1,acid__wt_ph5__2,acid__delgadx_ph5__1,acid__delgadx_ph5__2,acid__delgadw_ph5__1,acid__delgadw_ph5__2,acid__delgade_ph5__1,acid__delgade_ph5__2,oxidative__wt_pq__1,oxidative__wt_pq__2,oxidative__deloxyr_pq__1,oxidative__deloxyr_pq__2,oxidative__delsoxr_pq__1,oxidative__delsoxr_pq__2,oxidative__delsoxs_pq__1,oxidative__delsoxs_pq__2,nac_ntrc__wt_csn__1,nac_ntrc__wt_csn__2,nac_ntrc__wt_cytd__1,nac_ntrc__wt_cytd__2,nac_ntrc__wt_gln__1,nac_ntrc__wt_gln__2,nac_ntrc__bw_delnac_csn__1,nac_ntrc__bw_delnac_csn__2,nac_ntrc__bw_delnac_cytd__1,nac_ntrc__bw_delnac_cytd__2,nac_ntrc__bw_delnac_gln__1,nac_ntrc__bw_delnac_gln__2,nac_ntrc__bw_delnac_nh4__1,nac_ntrc__bw_delnac_nh4__2,misc__wt_no_te__1,misc__wt_no_te__2,misc__bw_delcbl__1,misc__bw_delcbl__2,misc__bw_delfabr__1,misc__bw_delfabr__2,misc__bw_delfadr__1,misc__bw_delfadr__2,misc__nitr_031__1,omics__wt_glu__1,omics__wt_glu__2,omics__wt_gly__1,omics__wt_gly__2,omics__wt_thr__1,omics__wt_thr__2,omics__bw_ac__1,omics__bw_ac__2,omics__bw_fum__1,omics__bw_fum__2,omics__bw_glc__1,omics__bw_glc__2,omics__bw_pyr__1,omics__bw_pyr__2,ompr__wt_nacl__1,ompr__wt_nacl__2,ompr__bw_delompr_nacl__1,ompr__bw_delompr_nacl__2,minspan__wt_ade__1,minspan__wt_glc__1,minspan__wt_glc__2,minspan__wt_glc__3,minspan__wt_glc__4,minspan__wt_glc_anaero__1,minspan__wt_glc_anaero__2,minspan__wt_trp__1,minspan__bw_delcra_glc__1,minspan__bw_delcra_glc__2,minspan__bw_delcra_trp__1,minspan__bw_delmntr__1,minspan__bw_delnac_ade__1,minspan__bw_delnac_glc__1,cra_crp__wt_ac__1,cra_crp__wt_ac__2,cra_crp__wt_fru__1,cra_crp__wt_fru__2,cra_crp__delcra_ac__1,cra_crp__delcra_ac__2,cra_crp__delcra_fru__1,cra_crp__delcra_fru__2,cra_crp__delcra_glc__1,cra_crp__delcra_glc__2,rpoB__wt_031__1,rpoB__wt_044__1,rpoB__wt_lb__1,rpoB__wt_lb__2,rpoB__rpoBE546V_031__1,rpoB__rpoBE546V_044__1,rpoB__rpoBE546V_lb__1,rpoB__rpoBE546V_lb__2,rpoB__rpoBE546V_glc__1,rpoB__rpoBE672K_glc__1,rpoB__rpoBE672K_glc__2,rpoB__rpoBE672K_lb__1,rpoB__rpoBE672K_lb__2,crp__wt_fru__1,crp__wt_glyc__1,crp__wt_glyc__2,crp__delar1_glyc__1,crp__delar1_glyc__2,crp__delar1ar2_glyc__1,crp__delar1ar2_glyc__2,crp__delar1ar2_glyc__3,crp__delar2_glyc__1,crp__delar2_glyc__2,crp__delar2_glyc__3,crp__delcrp_fru__1,crp__delcrp_fru__2,crp__delcrp_fru__3,crp__delcrp_glc__1,crp__delcrp_glc__2,crp__delcrp_glc__3,crp__delcrp_glyc__1,crp__delcrp_glyc__2,crp__delcrp_glyc__3,glu__glu_ale3__1,glu__glu_ale4__1,glu__glu_ale5__1,glu__glu_ale6__1,glu__glu_ale8__1,glu__glu_ale9__1,glu__glu_ale10__1,42c__wt_42c__1,42c__42c_ale1__1,42c__42c_ale2__1,42c__42c_ale3__1,42c__42c_ale4__1,42c__42c_ale5__1,42c__42c_ale6__1,42c__42c_ale8__1,42c__42c_ale9__1,42c__42c_ale10__1,ssw__wt_ac__1,ssw__wt_glc__1,ssw__wt_glyc__1,ssw__wt_xyl__1,ssw__glc_ale1__1,ssw__glc_ale2__1,ssw__glc_ale3__1,ssw__glyc_ale1__1,ssw__glyc_ale2__1,ssw__xyl_ale1__1,ssw__xyl_ale2__1,ssw__xyl_ale3__1,ssw__glc_ac_ac2__1,ssw__glc_ac_glc1__1,ssw__glc_ac_glc2__1,ssw__glc_glyc_glc__1,ssw__glc_glyc_glyc__1,ssw__glc_xyl_glc__1,ssw__glc_xyl_xyl__1,pgi__glu4_delpgi__1,pgi__pgi_ale1__1,pgi__pgi_ale2__1,pgi__pgi_ale3__1,pgi__pgi_ale5__1,pgi__pgi_ale6__1,pgi__pgi_ale7__1,pgi__pgi_ale8__1,ica__wt_glc__1,ica__wt_glc__2,ica__wt_glc__3,ica__wt_glc__4,ica__arg_sbt__1,ica__arg_sbt__2,ica__cytd_rib__1,ica__cytd_rib__2,ica__gth__1,ica__gth__2,ica__leu_glcr__1,ica__leu_glcr__2,ica__met_glc__1,ica__met_glc__2,ica__no3_anaero__1,ica__no3_anaero__2,ica__phe_acgam__1,ica__phe_acgam__2,ica__thm_gal__1,ica__thm_gal__2,ica__tyr_glcn__1,ica__tyr_glcn__2,ica__ura_pyr__1,ica__ura_pyr__2,ica__wt_glc__5,ica__wt_glc__6,ica__bw_delpurR_cytd__1,ica__bw_delpurR_cytd__2,ica__ade_glc__1,ica__ade_glc__2,ytf__wt_glc__1,ytf__wt_glc__2,ytf__delyafC__1,ytf__delyafC__2,ytf__delyeiE__1,ytf__delyeiE__2,ytf__delyiaJ__1,ytf__delyiaJ__2,ytf__delyieP__1,ytf__delyieP__2,ytf__wt_ph5__1,ytf__wt_ph5__2,ytf__wt_ph8__1,ytf__wt_ph8__2,ytf__delybaO__1,ytf__delybaO__2,ytf__delybaQ__1,ytf__delybaQ__2,ytf__delybiH__1,ytf__delybiH__2,ytf__delydcI_ph5__1,ytf__delydcI_ph5__2,ytf__delydcI_ph8__1,ytf__delydcI_ph8__2,ytf__delyddM__1,ytf__delyddM__2,ytf__delyheO__1,ytf__delyheO__2,fps__bw_glc__1,fps__bw_glc__2,fps__fps_thrA_ale1__1,fps__fps_thrA_ale1__2,fps__fps_thrA_ale2__1,fps__fps_thrA_ale2__2,fps__fps_serB_ale1__1,fps__fps_serB_ale1__2,fps__fps_serB_ale4__1,fps__fps_serB_ale4__2,fps__fps_ptsI_ale1__1,fps__fps_ptsI_ale1__2,fps__fps_ptsI_ale3__1,fps__fps_ptsI_ale3__2,pal__lyx_ale2_f6__1,pal__lyx_ale2__1,pal__lyx_ale2__2,pal__lyx_ale4__1,pal__lyx_ale4__2,pal__5drib_ale10_f18__1,pal__5drib_ale10_f18__2,pal__5drib_ale10__1,pal__arab_ale14_f9__1,pal__arab_ale14_f9__2,pal__arab_ale14__1,pal__arab_ale14__2,pal__arab_ale16__1,pal__arab_ale16__2,pal__tartr_ale26_f10__1,pal__tartr_ale26_f10__2,pal__tartr_ale26__1,pal__tartr_ale26__2,pal__tartr_ale28_f10__1,pal__tartr_ale28_f10__2,pal__tartr_ale28__1,pal__tartr_ale28__2,efeU__delmenFentC_citr__1,efeU__delmenFentC_citr__2,efeU__delmenFentC__1,efeU__delmenFentC__2,efeU__menFentC_ale39__1,efeU__menFentC_ale39__2,efeU__menFentC_ale29__1,efeU__menFentC_ale29__2,efeU__menFentC_ale30__1,efeU__menFentC_ale30__2,efeU__menFentCubiC_ale36__1,efeU__menFentCubiC_ale36__2,efeU__menFentCubiC_ale37__1,efeU__menFentCubiC_ale37__2,efeU__menFentCubiC_ale38__1,efeU__menFentCubiC_ale38__2
b0002,11.0066525158509,11.1301957855511,11.7049514728812,11.8882171891007,11.064809573517,10.7790714759598,9.97640116062629,10.2911351918449,11.2297666519061,11.2140650529367,10.9493530817794,10.9582162027881,10.9485898953222,10.8184950899218,10.8983919437402,10.9109175180938,11.1250615818686,11.1953929592169,7.96820783638781,7.93708166775526,9.04462961931086,8.91887015713222,8.08371280942512,8.09902984921481,7.79276756984691,7.87342838904491,11.1578419724026,11.1935378136786,10.0496295702217,10.0405925852583,10.2212013216983,10.2850959355062,11.3500696507688,11.383016475052,10.9275497862783,10.9408141344153,10.3005506935071,10.2733588684702,11.518589611601,11.5335481882589,11.0140898328658,11.49300499438,11.2675576353463,11.2907157628353,11.3615355959957,11.3652941663881,11.2590410807329,11.3139143878383,10.9640940009937,11.0800127183622,11.0150007971025,11.2860510724002,11.2735887889276,8.6440773859861,8.51166664569373,9.2573483041621,9.18232150836684,9.70921318165849,9.67212578602423,10.2085867025011,10.2183513997359,10.7121892905078,10.7005124465,8.55152966682205,8.40926732023223,7.56295564077803,7.57614155396699,9.18805686739446,10.3877688057246,10.3013834050158,10.2435176815083,10.2455889103621,10.6942690150025,11.0663368538974,9.38962062801174,10.4177287621186,10.4721595313614,9.97178772145356,10.2150992910185,12.2594812592507,10.0076783458435,9.58862657866727,9.54927199928212,11.3038083265242,11.0922710659606,8.46566655789711,8.5084099946828,11.6977050889427,11.6008787952149,11.2076102325891,11.252893442503,10.2369986415386,10.8311037450322,7.49635399890043,7.48968034438133,10.1880607394077,10.3045754973736,8.17780288619685,8.15014702039236,10.9273537931484,11.0008878131037,10.9995714880431,8.13685355175604,8.15411555960489,10.6223911324654,10.4302687411479,10.3728543650785,10.762625351326,10.0542216851275,10.7353809102551,10.7302434469833,10.782161752988,9.55914012973918,9.62572628043039,9.46498007780508,11.471376773677,11.3908892221413,11.4413848371536,11.0491980182005,11.0677090721717,11.0884657199854,11.1359450970884,11.2150803144492,11.3414421333374,10.9035699355204,11.0387488550496,11.1393831584557,11.4071460411264,10.5159346956398,10.8471130525413,10.9459441270487,11.4997062351991,9.3416961295742,11.2160416222116,10.9154276782509,11.2654158066621,10.6277267340491,8.0197178766677,10.9976824116616,11.137918730838,10.9366005357526,7.04977391832961,10.4457758910164,7.67801781870369,12.1161768852179,10.0059761122691,10.1969039674255,9.74947826934849,10.9715288751822,10.4348497152934,10.0416812948899,9.95425331872086,9.86577412827937,9.1194420774726,10.4336351702185,8.38383975233281,10.5356058600487,10.3069975983316,10.0797769974589,10.1039024646994,9.84608826436049,9.81606071637681,9.78398075316896,10.0173414117389,9.87865368437401,9.85905531350431,10.862761963052,10.4824523930855,11.4697968108986,11.4525028080987,11.0283719833337,10.9243414767487,12.0107750508709,11.9898158902153,7.15960643650292,7.16611801105897,8.35110964899608,8.28731152387009,12.3437021208874,12.379586139738,10.9764302009202,11.0299929078557,10.9967167013092,10.9604418307083,10.5717459247341,10.6916449948303,11.09268237435,11.0882574218756,10.9651651405243,11.0984911672882,11.4847260400895,11.5099236790726,11.0527327038336,11.1097233907279,11.3197238881988,11.3912178639418,10.0972994925672,10.156588930573,11.2403694561825,11.2878878124959,9.37869776713881,9.24695192898581,10.7128019462595,11.0368292843854,9.96515755116399,10.2526845110898,10.6908108064356,10.9816642025023,11.1225859473306,11.0172344584279,11.1566235171782,11.1153434361224,9.356691843828,9.51364097241655,11.1057506865168,11.0900916322127,11.2818327861933,10.7128261297763,11.0306610165853,10.9814878859922,11.1875513403684,11.1329097433885,11.1282558629424,11.0974049507977,9.35371338725693,9.44859919752506,10.8284917150163,10.674149754943,0,1.98117619964228,0.112856265157972,0,10.697300804784,10.7419372009489,9.5554570991279,9.71900117462372,9.85426250421697,10.0574829619199,10.0655349905801,10.026848267526,9.6272868001818,10.1303151007914,10.1554620326817,10.1303151007914,10.1554620326817,7.95112717164965,8.00833074629359,8.43339590864205,10.1464495602408,10.3091007874877,10.5266921676249,10.4833037816194,9.04531902167469,8.89624262906113,8.32439198896996,7.48994099352904,8.6285265604361,8.90945994952645,8.2259187438313,7.25094610213117,8.29370909025408,7.97596642474545,11.2415776447004,11.3196069441301,10.4894616913174,10.6337877450644,10.4762901486531,10.2123144983113,10.2713272002466,10.2765654623431,11.1485383260754,11.1705776567282,11.6766042560618,11.7260970596435,11.8815293882594,11.9232369203209,11.4964104874377,11.5527616507975
b0003,10.4156541356128,10.5231379430639,11.4238347178826,11.8037812522644,10.7769839805856,10.5978104081947,9.59683255233564,10.1915027251187,10.8979378060765,10.8611573242405,10.7565981898733,10.8321237406232,10.7770925479293,10.8697984915492,10.7789333975738,10.7294399015869,10.8881454974445,10.9635883706908,8.19869392769722,8.2192972817825,9.00024292082421,9.04726972032996,8.38992984087363,8.28335080673636,8.38126781615921,8.31543864568397,10.4590573376869,10.5407385533379,9.61320730839511,9.51016642520766,9.66514079585131,9.75168740242424,10.6454405472506,10.9828284198984,10.3863041175512,10.4401657924583,9.81346293551838,9.78842826801029,10.9597252114856,11.0381134831447,10.5826413493396,10.867043413625,11.4045355195747,11.3919006400112,11.4611312567644,11.3558609650535,11.341267476485,11.275716013796,10.327231956589,9.83971874187405,10.1367838578523,10.4808999533215,10.4799284264129,8.71169931766166,8.823185220926,8.98340836894118,8.94315130446982,9.436004293364,9.39457286510635,9.60963685597746,9.67793137784149,10.2103715423475,10.1850387782862,8.74150242308225,8.60826820048717,7.78627719350006,7.84185916530019,8.39526116632269,9.7894087613052,9.81373093793352,9.60933872141069,9.76116576407953,10.3114488453127,10.5920544727889,9.04301944354299,10.0209970954054,10.0874479246114,9.20645294408579,10.1073998266604,11.283815192216,9.36139493005902,8.87827383177044,8.78543790765257,10.1195018376834,10.2445565013749,8.60370828761468,8.48853693549517,11.3974984028204,11.3879455150459,11.1399366884662,11.0722479250029,9.88063548122309,10.2844339053977,7.80168081505153,8.00270475685471,9.73722758926695,10.0197524696462,8.10834464924721,8.14642690819724,10.2930106393587,10.6397162013796,10.6383411630286,7.74600796278228,7.67299347397088,10.1142942787069,9.89909226364854,9.92426910018161,10.070937495421,10.0247802343143,9.95888167956745,9.94596061957892,9.90203705629619,9.48712492237909,9.33750789762577,9.1866396667637,10.7480979458553,10.7305989560724,10.648760148688,10.4508300374048,10.4159522485141,10.356624281024,10.455145600221,10.5213744792321,10.5656553143911,10.3198033227421,10.4430075749412,10.6500424238764,10.7140949519091,9.69441147318822,10.0933904140295,10.2870494773456,10.7703974019362,8.80713394754619,10.2220392571296,10.3725982416494,10.0230556133478,10.0159060488665,8.26764326943128,10.7472503669952,10.5227969915031,10.8731132502206,7.26520550660544,9.78707537704232,8.38443960309396,11.8839051312064,9.49209307492939,9.77595213363747,9.19219905723402,10.3574162697238,9.75908760482885,9.69796042318168,9.57709417533138,9.47322009249269,8.57367107608199,10.2057801801093,8.01226272589398,10.1876500319734,9.9523240991727,9.67269649587335,9.70865866995244,9.25332968776936,9.16302397534882,8.9901925369667,9.36325402627243,9.26616710075388,9.21480318134851,10.1942966689865,9.74425508819624,10.6802541803186,10.6731535840616,10.537296472265,10.273121332079,11.5271861292439,11.3973850725228,7.85427898411924,7.7575290277568,7.68806604002989,7.73546075960172,11.3954927755966,11.4116587839574,10.2785867297199,10.3432807904238,10.4745970622804,10.4439822778988,9.86074795725269,9.96398476775816,10.3940267584891,10.4112983526119,10.3781067790524,10.4108496961503,10.7829084046081,10.8831781411078,10.4670911357579,10.5192742685676,10.7266239871798,10.6533409998544,9.5889349593155,9.74637798982312,10.5822022907351,10.5482470336948,8.72747267367093,8.63385073288177,9.54716173031199,10.1751411537473,9.2182680087867,9.52096456074924,10.6521947017978,10.7046107069809,10.4720018211145,10.3448334156532,10.4482644717383,10.5674303906499,8.86260487097445,9.12395886399322,10.4925147404443,10.4673939984052,10.4388425650752,10.2531794714407,10.3384825340027,10.3051496157809,10.5885706102587,10.470441660398,10.412835955783,10.4127762876798,8.81835064019755,9.04913554019467,10.2578340985889,10.1496579875978,11.2186270988821,11.2272907402067,11.1353999051879,11.1666970371818,10.137837741134,10.1609172092624,9.04262371016081,9.12521364826486,9.48561813492052,9.58670154625396,9.56521590362982,9.62152539791825,9.25053390544834,9.70894392890187,9.8311381904398,9.70894392890187,9.8311381904398,7.93742676722662,8.11639633135768,8.29881554602661,9.74590688870819,9.87098177423101,10.0177338073428,10.0340999558368,8.55428484376756,8.57499574334467,8.27566544110833,7.77684711407504,8.51487622604247,8.69497928217185,8.0204084505278,7.64434833359377,8.02644274202444,7.95954367127973,10.5149165892329,10.6223991198589,9.64556083874108,9.70270262910637,10.3552671998794,10.17627618489,10.160290674149,10.1168605891446,10.3143219437126,10.3922513903233,10.9164262841078,10.9092773492706,11.0239238882326,11.0384263150969,10.6243010362367,10.7641953245562
b0004,10.5948710885387,10.7250620258188,10.4572699956679,10.7791616890227,10.3949713334771,10.1139495793044,8.74161745218422,9.08223070983023,10.185151247003,10.1646545736896,10.282035937359,10.20414552315,10.2408367896404,10.2562480263355,10.1298567262525,10.2215622882212,10.4083411588623,10.3865849073602,7.6248070889915,7.72297041428233,8.60027108927511,8.59232748828551,7.75940397423756,7.66741921951108,7.65905842752132,7.68114188045175,10.2731092599783,10.3760031102408,9.53292850689744,9.62282150081531,9.59238463815909,9.71034559946286,10.2677815326637,10.1528630733309,10.3096608150709,10.284305778629,9.79498501894476,9.71748077662235,11.0110374444801,10.9866563488371,10.2029508040826,10.725636964945,10.5121669345301,10.5171838129166,10.6509370686171,10.6088566273801,10.4881587579045,10.4868536986614,10.0043800249554,10.0836167278185,9.94602059533937,10.3828483671131,10.3910342981332,8.54289416916615,8.50617270445036,8.76169038890176,8.77992039179164,9.53267311586252,9.53436995796237,9.88355826947133,9.87035627974682,10.3058609715267,10.4482765300399,7.77842356834277,7.51745111940662,7.07766889345023,6.99394499109399,8.82297402886349,10.1927504141155,10.0181207804571,9.91672621721675,9.91354298847732,10.4080614683983,10.2551416706015,9.51318496738151,10.1092969204002,10.0451755047986,9.39505904781821,10.2905849876859,11.4215675763785,9.65849825292316,8.6658038580843,8.69420179945063,10.122013256301,9.95346598652508,7.66329419745154,7.83299832303246,10.7785152291252,10.656793348395,10.4271626468929,10.5462111561505,9.82740942795471,10.2595794538697,8.02010114813041,8.00612146272268,9.91600575113424,10.0478151144298,8.03402619370692,8.09682968321522,10.2468926299361,10.8760644900346,10.8819279656239,7.79379568057978,7.82227612552443,10.3559246105598,10.1421273029561,10.1181018396344,10.134046453115,10.0858895358721,10.1223028328935,10.0434095178645,10.071019351883,9.91078866227142,9.73099446308579,9.4619023014377,10.7775292536794,10.7197134494166,10.6927677341215,10.4554350950819,10.5030930956556,10.4266188471751,10.5014145231,10.4480170815871,10.615385866016,10.4523384727892,10.5514900089195,10.8283115211637,10.9028824398561,9.9000183015171,10.2332997412003,10.4350043881482,10.7850053427226,8.99682303862912,10.2572039391515,10.165121111287,9.68846619692776,10.2392072747154,8.30014431586613,10.2477029502988,10.6030722917748,10.3562360382576,7.37195118355957,9.91662143636897,8.74575423611205,11.9927696226396,9.74404416031686,9.82869622426328,9.44892188865241,10.533824154292,10.162212391106,9.49761579018914,9.59554609528706,9.49415155805553,8.61446657621063,10.2103013814649,8.47284190165461,10.0750007205996,9.75542559957625,9.73526691536863,9.85032724355481,9.27393110990136,9.13466172989731,9.04082489087187,9.33521775055813,9.34462781029947,9.12836991487573,10.1048997198781,9.76121051519683,11.081718738285,11.0949669670384,10.6385468057996,10.5942592483157,11.5816674845822,11.5843288587351,7.97350396247096,7.98268645447323,7.67936159031039,7.43630020628394,11.8321790521426,11.8571992608034,10.6776969434761,10.7337551083416,10.5851460782819,10.6028128904649,10.2551628115456,10.3455197829705,10.601918771404,10.6650994771986,10.7087234367237,10.7955170888291,11.0711605581128,11.2321409831502,10.8312102168328,10.7992954572804,10.9944865149473,10.9849450912641,10.2829808645843,10.3563987535904,10.5243623584845,10.5350788373798,8.74529259117568,8.72590301925384,9.23065183629299,10.1339246087744,9.2773551686241,9.43332545774302,10.7413938175332,10.6260878567649,10.5796476078007,10.4921993931032,10.6184927707906,10.6824873364207,8.79412044254915,9.44204054623986,10.6857340894342,10.6990045328157,10.4277621776943,10.1303046744076,10.57280571332,10.4988442306318,10.674430912148,10.6189934019723,10.7250000401614,10.7329679068356,8.91950565205557,9.40994234980837,10.5915488740568,10.6000789642894,11.5316023581086,11.5283278475223,11.359008329103,11.4255050743457,10.4630754698457,10.4069786598477,9.24544458443532,9.22311770815301,9.76516691822152,9.82889627555417,9.92142086331004,9.9645085607497,9.20381359868935,10.0494436996496,10.190627325177,10.0494436996496,10.190627325177,7.96717437648333,8.02541977744964,8.55006190428267,9.83049284909482,9.87776143500719,10.2923123257199,10.300889404003,8.95309593680861,8.7988047893307,8.34945124768984,7.83189993919481,8.58420400817809,8.85166382191883,8.08723397298393,7.5185654190076,8.23271721057344,8.11398674857887,10.7728967125601,10.8061359772351,9.61766346297335,9.65719648462157,10.7796221751833,10.6463201372209,10.4750688526854,10.4343519352655,10.6795412641289,10.723952858003,11.1433095481927,11.1127207677276,11.1847948775468,11.2418448575304,10.9532058635717,11.0010063636591
b0005,6.31610163899334,6.25849850993509,5.42212867509662,5.33612081835097,6.71606928664866,6.41086422006904,4.62694905774762,4.75615281633575,6.5276533853454,6.13616778768061,5.28103242778552,5.3243913214846,5.03656862105617,5.15773322286327,4.94931805927038,5.24000944274229,5.27695772821942,5.36034654598385,4.00716370440747,4.23528856609005,3.60041082140126,4.36230141055482,3.5516419934029,4.40179353908253,3.91457945555068,4.15656833227407,4.96477027734253,5.39355623648774,4.63504000825866,4.62990187060386,4.9034148853888,4.73705422366193,4.11101534953791,4.95748684352815,4.18722085649819,4.0924378368909,4.16753250271297,3.6694776956568,5.89628022719677,5.49345403738509,4.77992003522002,5.42685084709228,6.05811204594609,6.13882780874862,6.15942956838031,6.27821351648963,5.70892475286025,6.32226775536208,4.05476148400641,6.35222528537105,6.22266751692873,6.21428692732879,6.12835569116163,5.22754280089082,5.34242975678757,4.47420374359211,4.72049019453895,5.782101962538,5.32666867684396,5.84667536983879,5.97202217653637,5.89611124595854,6.2693316600337,3.10504981163229,3.22192279844095,3.8958933661746,4.14321807663286,5.61151316365374,6.20345908235509,5.3872621220137,5.6877946547401,5.9311378815305,6.28991970945341,5.79647335319767,4.96708580259768,5.70626574013131,6.02330671254819,5.28077786158803,6.06677196368508,6.80556279766256,4.72381508492305,4.43248435027693,4.72145405246926,5.95559565292229,6.16200899751261,3.19826562814207,3.6017296782178,5.28147671175329,5.66150380790431,5.83000061084359,5.80746121710221,5.5121105973383,6.02702814309495,1.75187040715546,2.00574014181095,6.02850258598426,6.22085484055321,3.29188759151101,4.40448044209848,7.5516873176697,7.01436742679316,7.01900000379401,3.62206187414186,4.22346579924488,5.80248301169686,5.16132142305386,5.18484689117594,3.77097096484718,4.16684000707981,4.65590693465612,4.18485019811182,4.42499092644997,3.72259505121446,3.60044421663302,3.67308221839427,5.88609111419725,5.81903885920866,5.53878855780541,4.89392682147659,4.57753910065107,4.53914825601144,4.89336135539395,5.24253317081703,5.2150959326777,6.30888246295751,6.36046581579859,6.75311777030464,7.33715064779474,5.76176706382516,6.64737725944536,6.41953781822121,5.45577205676328,4.74964627544379,5.6873364316533,6.41627108055344,5.67940727980001,5.79939817405118,5.93820668361471,6.41745400703115,5.97398184755719,6.10569917729877,3.70723308290693,4.96897416200087,5.92517453634988,7.24450569541342,6.05884419996769,6.17251590135394,6.20510387183776,6.41020794166356,7.3116556359096,6.81539451684582,6.85992155392851,5.86238293905269,4.28768078292768,7.17292600031212,4.97696172887821,6.59052028450631,6.05760509503858,6.28011740151531,6.58216684948485,4.38157612473523,5.70524331426622,4.69040165748394,5.64829782764531,4.78310257277148,6.57551650187839,6.46172528002847,6.08374356084385,5.72766076140642,6.09094967004593,6.33615510231317,5.84596292364169,5.79737889033236,5.98559485670276,3.19831143223433,3.12539710211871,4.87607390483641,5.12359007153408,6.26642501053351,6.14873253736813,6.00211150579864,6.22138388678475,5.50523719461215,5.24211100838434,5.16004999897571,5.17710714532808,4.51291223851016,4.85922440743697,5.81084466954829,5.59700044197606,6.30081583014246,5.62396126954838,5.93018761080668,5.93458746170278,6.32786091131585,6.00175915398606,5.66548455108324,5.52914199024815,5.85460728889529,5.32886439333878,4.15479828569697,4.22563572249129,4.20675011734599,5.36699650870248,4.6102484915254,4.66812800978226,6.06121992658485,5.83966389293195,5.63867731851439,5.71341337044385,5.85081682939718,5.45166609108222,4.67194037860392,4.41820663848377,5.86106206853144,5.67529058709448,5.35706770322969,5.54687805013969,5.74618710472573,5.61586313331305,6.35680140057258,6.2720599186026,5.86654075079219,5.79684284603209,3.90527276117741,4.52496661876721,6.24925692108067,5.94927495170539,6.96127952241419,7.02229048584551,7.00174998948,6.95928223276919,5.53504733444412,5.56234332239359,6.23078251669208,6.15944240096479,4.87180466027033,4.85120464613952,5.64125800597876,5.00050575632059,4.80738409760073,5.77204711026383,5.93346264370573,5.77204711026383,5.93346264370573,4.55828867239297,4.17911966832256,4.67790157008291,6.14251836630922,6.21444703262388,5.31346506292796,5.59242237335301,4.54548677972722,5.64300219198736,3.13878205452653,4.23055151007619,4.32430549883582,4.54759963712244,4.43279303924103,3.65714037385106,4.21587321989621,3.8853125463609,5.77973721803906,5.2550516025526,4.31287397198623,4.25701281866682,6.24012901525915,6.25163203308296,5.97907891949121,5.70558570165525,6.30612015931472,6.29134001447293,5.0585371434604,4.83555009818129,5.44809660107608,5.75795121976374,5.8739639822764,5.80861823029719
